can_id,can_nam,spe_id,spe_nam,ele_typ,can_off_sta,can_off_dis,can_off,can_par_aff,exp_amo,exp_dat,agg_amo,sup_opp,pur,pay,file_num,amn_ind,tra_id,ima_num,rec_dat,prev_file_num,dissem_dt
P00003392,"CLINTON, HILLARY RODHAM",C90010646,FEMINIST MAJORITY,P, ,00,P,Dem,"$30.00",02/25/2016,"$15,702.80",Support,Graphic Design - Another Feminist for Hillary,"Rios, Camen",1053179,A1,F57.4244,201603039009642941,03/03/2016,1052377, 
P00003392,"CLINTON, HILLARY RODHAM",C90010646,FEMINIST MAJORITY,P, ,00,P,Dem,"$32.00",02/25/2016,"$15,672.80",Support,In-House Printing - Another Feminist for Hillary,FEMINIST MAJORITY,1053179,A1,F57.4236,201603039009642938,03/03/2016,1052377, 
P00003392,"CLINTON, HILLARY RODHAM",C90010646,FEMINIST MAJORITY,P, ,00,P,Dem,"$45.00",02/22/2016,"$8,374.65",Support,Online Advertising - Another Feminist for Hillary,Thunderclap,1053179,A1,F57.4249,201603039009642943,03/03/2016,1052377, 
P00003392,"CLINTON, HILLARY RODHAM",C90010646,FEMINIST MAJORITY,P, ,00,P,Dem,"$46.44",02/23/2016,"$8,581.09",Support,Paid DistributionTravel Expenses- Another Feminist for Hillary,"Stivers, Rachel",1053179,A1,F57.4352,201603039009642942,03/03/2016,1052377, 
P00003392,"CLINTON, HILLARY RODHAM",C90010646,FEMINIST MAJORITY,P, ,00,P,Dem,"$58.00",01/28/2016,"$5,528.00",Support,"Web Hosting - She Wins, We Win",WP Engine,1053179,A1,F57.4251,201603039009642943,03/03/2016,1052377, 
P00003392,"CLINTON, HILLARY RODHAM",C90010646,FEMINIST MAJORITY,P, ,00,P,Dem,"$100.00",02/25/2016,"$15,822.80",Support,Online Advertising - Another Feminist for Hillary (Estimated),Twitter,1053179,A1,F57.4250,201603039009642943,03/03/2016,1052377, 
P00003392,"CLINTON, HILLARY RODHAM",C90010646,FEMINIST MAJORITY,P, ,00,P,Dem,"$109.53",02/24/2016,"$12,955.33",Support,Payroll & Benefits - Another Feminist for Hillary,"Rader, Beth",1053179,A1,F57.4240,201603039009642940,03/03/2016,1052377, 
P00003392,"CLINTON, HILLARY RODHAM",C90010646,FEMINIST MAJORITY,P, ,00,P,Dem,"$160.00",02/22/2016,"$8,534.65",Support,Ad Design - Another Feminist for Hillary,"Rios, Camen",1053179,A1,F57.4243,201603039009642940,03/03/2016,1052377, 
P00003392,"CLINTON, HILLARY RODHAM",C90010646,FEMINIST MAJORITY,P, ,00,P,Dem,"$259.32",01/28/2016,"$6,890.04",Support,"Payroll & Benefits - She Wins, We Win","Spillar, Kathy",1053179,A1,F57.4248,201603039009642942,03/03/2016,1052377, 
P00003392,"CLINTON, HILLARY RODHAM",C90010646,FEMINIST MAJORITY,P, ,00,P,Dem,"$259.32",02/24/2016,"$13,214.65",Support,Payroll & Benefits - Another Feminist for Hillary,"Spillar, Kathy",1053179,A1,F57.4247,201603039009642942,03/03/2016,1052377, 
P00003392,"CLINTON, HILLARY RODHAM",C90010646,FEMINIST MAJORITY,P, ,00,P,Dem,"$261.00",01/28/2016,"$5,814.98",Support,"Web Hosting - She Wins, We Win (Estimated Cost)",WP Engine,1053179,A1,F57.4252,201603039009642944,03/03/2016,1052377, 
P00003392,"CLINTON, HILLARY RODHAM",C90010646,FEMINIST MAJORITY,P, ,00,P,Dem,"$306.90",02/24/2016,"$12,452.87",Support,Printing - Another Feminist for Hillary,Reston Shirt & Graphic Co. Inc.,1053179,A1,F57.4242,201603039009642940,03/03/2016,1052377, 
P00003392,"CLINTON, HILLARY RODHAM",C90010646,FEMINIST MAJORITY,P, ,00,P,Dem,"$359.90",02/24/2016,"$13,574.55",Support,Payroll & Benefits - Another Feminist for Hillary,"Smeal, Eleanor",1053179,A1,F57.4245,201603039009642941,03/03/2016,1052377, 
P00003392,"CLINTON, HILLARY RODHAM",C90010646,FEMINIST MAJORITY,P, ,00,P,Dem,"$392.93",02/24/2016,"$12,845.80",Support,Payroll & Benefits - Another Feminist for Hillary,"Burroughs, Gaylynn",1053179,A1,F57.4233,201603039009642937,03/03/2016,1052377, 
P00003392,"CLINTON, HILLARY RODHAM",C90010646,FEMINIST MAJORITY,P, ,00,P,Dem,"$749.05",02/24/2016,"$12,145.97",Support,Printing - Another Feminist for Hillary,"Dr. Don's Buttons, Badges and Magnets",1053179,A1,F57.4235,201603039009642938,03/03/2016,1052377, 
P00003392,"CLINTON, HILLARY RODHAM",C90010646,FEMINIST MAJORITY,P, ,00,P,Dem,"$785.87",01/28/2016,"$6,600.85",Support,"Payroll & Benefits - She Wins, We Win","Burroughs, Gaylynn",1053179,A1,F57.4234,201603039009642937,03/03/2016,1052377, 
P00003392,"CLINTON, HILLARY RODHAM",C90010646,FEMINIST MAJORITY,P, ,00,P,Dem,"$1,200.91",02/24/2016,"$11,396.92",Support,Printing - Another Feminist for Hillary,AST Sportswear Inc.,1053179,A1,F57.4227,201603039009642935,03/03/2016,1052377, 
P00003392,"CLINTON, HILLARY RODHAM",C90010646,FEMINIST MAJORITY,P, ,00,P,Dem,"$1,439.61",01/28/2016,"$8,329.65",Support,"Payroll & Benefits - She Wins, We Win","Smeal, Eleanor",1053179,A1,F57.4246,201603039009642941,03/03/2016,1052377, 
P00003392,"CLINTON, HILLARY RODHAM",C90010646,FEMINIST MAJORITY,P, ,00,P,Dem,"$1,614.92",02/24/2016,"$10,196.01",Support,Printing - Another Feminist for Hillary,Mark Weiss Associates,1053179,A1,F57.4239,201603039009642939,03/03/2016,1052377, 
P00003392,"CLINTON, HILLARY RODHAM",C90010646,FEMINIST MAJORITY,P, ,00,P,Dem,"$2,066.25",02/25/2016,"$15,640.80",Support,Graphic Design - Another Feminist for Hillary,Brandi Phipps Communications,1053179,A1,F57.4434,201603039009642937,03/03/2016,1052377, 
P00003392,"CLINTON, HILLARY RODHAM",C90010646,FEMINIST MAJORITY,P,NC,00,P,Dem,"$213.75",02/25/2016,"$213.75",Support,Graphic Design - Another Feminist for Hillary,Brandi Phipps Communications,1053179,A1,F57.4433,201603039009642936,03/03/2016,1052377, 
P00003392,"CLINTON, HILLARY RODHAM",C90010646,FEMINIST MAJORITY,P,VA,00,P,Dem,"$48.00",02/22/2016,"$261.75",Support,In-House Printing - Another Feminist for Hillary,FEMINIST MAJORITY,1053179,A1,F57.4237,201603039009642938,03/03/2016,1052377, 
P00003392,"CLINTON, HILLARY RODHAM",C90010646,FEMINIST MAJORITY,P,VA,00,P,Dem,"$213.75",02/22/2016,"$213.75",Support,Graphic Design - Another Feminist for Hillary,Brandi Phipps Communications,1053179,A1,F57.4432,201603039009642936,03/03/2016,1052377, 
P00003392,"CLINTON, HILLARY RODHAM",C90010646,FEMINIST MAJORITY,P, ,00,P,Dem,"$20.00",02/25/2016,"$15,722.80",Support,In-House Printing - Another Feminist for Hillary,FEMINIST MAJORITY,1053179,A1,F57.4238,201603039009642939,03/03/2016,1052377, 
P00003392,"CLINTON, HILLARY RODHAM",C90010646,FEMINIST MAJORITY,P, ,00,P,Dem,"$25.98",01/28/2016,"$5,553.98",Support,"Web Domain - She Wins, We Win",Aplus.net,1053179,A1,F57.4226,201603039009642935,03/03/2016,1052377, 
P00003392,"CLINTON, HILLARY RODHAM",C90010646,FEMINIST MAJORITY,P,NC,00,P,Dem,"$213.75",02/25/2016,"$213.75",Support,Graphic Design - Another Feminist for Hillary,Brandi Phipps Communications,1054986,A2,F57.4433,201603119009736254,03/11/2016,1053179, 
P80001571,"Trump, Donald",C90015660,FERNANDEZ MIGUEL B.,P,FL,00,P,Rep,"$10,950.00",12/06/2015,"$10,950.00",Oppose,Ad Buy,Miami Herald Media Company,1038860,A1,F57.000001,201601119004450242,01/11/2016,1035100, 
P80001571,"Trump, Donald",C90015660,FERNANDEZ MIGUEL B.,P,IA,00,P,Rep,"$20,284.70",12/14/2015,"$40,234.70",Oppose,Ad Buy,The Des Moines Register,1038956,A1,F57.000001,201601119004450763,01/11/2016,1035871, 
P80001571,"Trump, Donald",C90015660,FERNANDEZ MIGUEL B.,P, ,00,P,Rep,"$20,284.70",12/14/2015,"$40,234.70",Oppose,Ad Buy,The Des Moines Register,1035871,N,F57.000001,201512159004212503,12/15/2015, , 
P80001571,"Trump, Donald",C90015660,FERNANDEZ MIGUEL B.,P, ,00,P,Rep,"$9,000.00",12/14/2015,"$40,234.70",Oppose,Ad Buy,Las Vegas Review Journal,1035871,N,F57.000002,201512159004212503,12/15/2015, , 
P80001571,"Trump, Donald",C90015660,FERNANDEZ MIGUEL B.,P,NV,00,P,Rep,"$9,000.00",12/14/2015,"$40,234.70",Oppose,Ad Buy,Las Vegas Review Journal,1038956,A1,F57.000002,201601119004450763,01/11/2016,1035871, 
H0PA06076,"COSTELLO, RYAN A",C00548362,FREEDOM AND OPPORTUNITY PAC INC,P,PA,06,H,Rep,"$1,010.00",04/28/2015,"$0.00",Support,Digital Advertising Campaign,"Cold Spark Media, Inc.",1006058,N,SE.4160,15970683125,04/29/2015, ,04/28/2015
P00547984,"Diane, Chisesi",C00547984,FREEDOM COMMITTEE,P,WA,00,P, ,"$19.47",02/03/2016,"$2,016.00",Support,Buisness Expense,"FREEDOM COMMITTEE, Chisesi",1048066,N,WFT201614118-1,201602049008438858,02/04/2016, ,02/04/2016
P00547984,"Chisesi, Diane",C00547984,FREEDOM COMMITTEE,O,WA,00,P, ,"$153.90",09/28/2015,"$2,016.00",Support,Buisness Expenses,"Paraydne Networks A Foundation, Chisesi",1026238,A1,WFT20158282117-1,201509289002785237,09/28/2015,1026234,09/28/2015
P00547984,"DIANE, CHISESI",C00547984,FREEDOM COMMITTEE,P,WA,00,P, ,"$12.00",12/16/2015,"$2,016.00",Support,Buisness Expense,"FREEDOM COMMITTEE, Chisesi",1036708,N,WFT201511181337-1,201512189004346331,12/18/2015, ,12/18/2015
P00547984,"Diane, Chissesi",C00547984,FREEDOM COMMITTEE,O,WA,00,P, ,"$70,011.23",12/09/2015,"$2,016.00",Support,Buisness Expense,"FREEDOM COMMITTEE, Chisesi",1035284,N,WFT201511101021-1,201512109004160934,12/10/2015, ,12/10/2015
P00547984,"Diane, Chisesi",C00547984,FREEDOM COMMITTEE,P,CO,00,P, ,"$19.10",12/11/2015,"$2,016.00", ,Buisness Expense,"FREEDOM COMMITTEE, Chisesi",1035479,N,WFT20151111154-1,201512119004175344,12/11/2015, ,12/11/2015
P00547984,"Diane, Chisesi",C00547984,FREEDOM COMMITTEE,P,WA,00,P, ,"$4.90",12/11/2015,"$2,016.00",Support,Buisness Expense,"FREEDOM COMMITTEE, Chisesi",1035491,N,WFT201511111545-1,201512119004175699,12/11/2015, ,12/11/2015
P00547984,"Diane, Chisesi",C00547984,FREEDOM COMMITTEE,P,WA,00,P, ,"$29,453.78",11/24/2015,"$2,016.00",Support,Buisness Expense,"Paradyne Networks A Foundation, Chisesi",1035741,N,WFT201511141452-1,201512149004182631,12/14/2015, ,12/14/2015
P00547984,"Chisesi, Diane",C00547984,FREEDOM COMMITTEE,O,WA,00,P, ,"$373.00",01/29/2015,"$2,016.00",Support,Buisenss Expense from Vandalizm,"FREEDOM COMMITTEE, Chisesi",1025787,A1,WFT2015851335-1,201509199002757935,09/19/2015,1024120,09/05/2015
P00547984,"Diane, Chisesi",C00547984,FREEDOM COMMITTEE,O,WA,00,P, ,"$677.99",03/19/2015,"$2,016.00",Support,Buisness Expense,"Paraydne Networks A Foundation, Chisesi",1025787,A1,WFT20158191513-1,201509199002757935,09/19/2015,1024120,09/19/2015
P00547984,"Diane, Chisesi",C00547984,FREEDOM COMMITTEE,P,WA,00,P, ,"$4.90",12/27/2015,"$2,016.00",Support,Buisness Expense,"FREEDOM COMMITTEE, Chisesi",1037994,N,WFT2016041053-1,201601049004428882,01/04/2016, ,01/04/2016
P00547984,"Diane, Chisesi",C00547984,FREEDOM COMMITTEE,P,WA,00,P, ,"$17.99",01/04/2016,"$2,016.00",Support,Buisness Expense,"Diane, Chisesi",1038012,N,WFT2016041314-1,201601049004429097,01/04/2016, ,01/04/2016
P00547984,"Diane, Chisesi",C00547984,FREEDOM COMMITTEE,P,WA,00,P, ,"$17.99",01/04/2016,"$2,016.00",Support,"Business Expense,",FREEDOM COMMITTEE,1038012,N,WFT2016041316-1,201601049004429097,01/04/2016, ,01/04/2016
P00547984,"Diane, Chisesi",C00547984,FREEDOM COMMITTEE,P,WA,00,P, ,"$17.99",01/04/2016,"$2,016.00",Support,Buisness Expense,"FREEDOM COMMITTEE, Chisesi",1038021,N,WFT2016041314-1,201601049004429966,01/04/2016, ,01/04/2016
P00547984,"Diane, Chisesi",C00547984,FREEDOM COMMITTEE,P,WA,00,P, ,"$17.99",01/04/2016,"$2,016.00",Support,"Business Expense,",FREEDOM COMMITTEE,1038021,N,WFT2016041316-1,201601049004429966,01/04/2016, ,01/04/2016
P00547984,"Diane, Chisesi",C00547984,FREEDOM COMMITTEE,P,CO,00,P, ,"$10.00",01/15/2016,"$2,016.00",Support,Buisness Expense,"FREEDOM COMMITTEE, Chisesi",1041590,N,WFT20160221428-1,201601229004568487,01/22/2016, ,01/22/2016
P00547984,"Diane, Chisesi",C00547984,FREEDOM COMMITTEE,P,WA,00,P, ,"$17.99",01/04/2016,"$2,016.00",Support,Buisness Expense,"FREEDOM COMMITTEE, Chisesi",1041596,N,WFT20160221437-1,201601229004568626,01/22/2016, ,01/22/2016
P00547984,"Diane, Chisesi",C00547984,FREEDOM COMMITTEE,P,WA,00,P, ,"$17.99",01/04/2016,"$2,016.00",Support,Buisness Expense,"FREEDOM COMMITTEE, Chisesi",1041596,N,WFT20160221440-1,201601229004568626,01/22/2016, ,01/22/2016
P00547984,"Diane, Chisesi",C00547984,FREEDOM COMMITTEE,O,WA,00,P, ,"$31.35",03/11/2016,"$2,016.00",Support,Buisness Expense,"FREEDOM COMMITTEE, Chisesi",1055017,N,WFT20162121117-1,201603129009736509,03/12/2016, ,03/12/2016
P00547984,"Diane, Chisesi",C00547984,FREEDOM COMMITTEE,P,WA,00,P, ,"$36.99",02/17/2016,"$2,016.00",Support,Business Expense,"FREEDOM COMMITTEE, Chisesi",1050786,N,WFT20161191011-1,201602199008497154,02/19/2016, ,02/19/2016
P00547984,"Diane, Chisesi",C00547984,FREEDOM COMMITTEE,P,WA,00,P, ,"$25.00",09/25/2015,"$2,016.00",Support,Contribtuion,Republican National Committee,1026155,N,WFT2015825219-1,201509259002783724,09/25/2015, ,09/25/2015
P00547984,"Diane, Chisesi",C00547984,FREEDOM COMMITTEE,O,WA,00,P, ,"$153.90",09/28/2015,"$2,016.00",Support,Buisness Expenses,Paraydne Networks A Foundation,1026234,N,WFT20158282117-1,201509289002785233,09/28/2015, ,09/28/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,OH,00,P,Dem,"$675.44",12/21/2015,"$675.44",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1037222,N,SE.36240,201512229004412967,12/22/2015, ,12/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,OK,00,P,Dem,"$217.88",12/21/2015,"$217.88",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1037222,N,SE.36241,201512229004412967,12/22/2015, ,12/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,OR,00,P,Dem,"$229.53",12/21/2015,"$229.53",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1037222,N,SE.36242,201512229004412968,12/22/2015, ,12/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,PA,00,P,Dem,"$761.65",12/21/2015,"$761.65",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1037222,N,SE.36243,201512229004412968,12/22/2015, ,12/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,RI,00,P,Dem,"$63.47",12/21/2015,"$63.47",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1037222,N,SE.36244,201512229004412969,12/22/2015, ,12/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,SC,00,P,Dem,"$274.59",12/21/2015,"$274.59",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1037222,N,SE.36245,201512229004412969,12/22/2015, ,12/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,SD,00,P,Dem,"$47.38",12/21/2015,"$47.38",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1037222,N,SE.36246,201512229004412970,12/22/2015, ,12/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,TN,00,P,Dem,"$374.75",12/21/2015,"$374.75",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1037222,N,SE.36247,201512229004412970,12/22/2015, ,12/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,TX,00,P,Dem,"$1,427.96",12/21/2015,"$1,427.96",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1037222,N,SE.36248,201512229004412971,12/22/2015, ,12/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,UT,00,P,Dem,"$147.80",12/21/2015,"$147.80",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1037222,N,SE.36249,201512229004412971,12/22/2015, ,12/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,VA,00,P,Dem,"$476.37",12/21/2015,"$476.37",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1037222,N,SE.36251,201512229004412972,12/22/2015, ,12/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,VT,00,P,Dem,"$38.18",12/21/2015,"$38.18",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1037222,N,SE.36250,201512229004412972,12/22/2015, ,12/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,WA,00,P,Dem,"$400.47",12/21/2015,"$400.47",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1037222,N,SE.36252,201512229004412973,12/22/2015, ,12/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,WI,00,P,Dem,"$334.64",12/21/2015,"$334.64",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1037222,N,SE.36254,201512229004412974,12/22/2015, ,12/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,WV,00,P,Dem,"$112.21",12/21/2015,"$112.21",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1037222,N,SE.36253,201512229004412973,12/22/2015, ,12/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,WY,00,P,Dem,"$33.06",12/21/2015,"$33.06",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1037222,N,SE.36255,201512229004412974,12/22/2015, ,12/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,AK,00,P,Dem,"$100.93",09/23/2015,"$100.93",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1026117,N,SE.35730,201509259002778714,09/24/2015, ,09/23/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,AL,00,P,Dem,"$694.36",09/23/2015,"$694.36",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1026117,N,SE.35729,201509259002778714,09/24/2015, ,09/23/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,AR,00,P,Dem,"$420.80",09/23/2015,"$420.80",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1026117,N,SE.35732,201509259002778715,09/24/2015, ,09/23/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,AK,00,P,Dem,"$40.77",12/21/2015,"$40.77",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1037222,N,SE.36207,201512229004412950,12/22/2015, ,12/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,AL,00,P,Dem,"$280.46",12/21/2015,"$280.46",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1037222,N,SE.36206,201512229004412950,12/22/2015, ,12/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,AR,00,P,Dem,"$169.97",12/21/2015,"$169.97",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1037222,N,SE.36209,201512229004412951,12/22/2015, ,12/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,AZ,00,P,Dem,"$370.64",12/21/2015,"$370.64",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1037222,N,SE.36208,201512229004412951,12/22/2015, ,12/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,CA,00,P,Dem,"$2,168.54",12/21/2015,"$2,168.54",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1037222,N,SE.36210,201512229004412952,12/22/2015, ,12/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,CO,00,P,Dem,"$296.57",12/21/2015,"$296.57",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1037222,N,SE.36211,201512229004412952,12/22/2015, ,12/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,CT,00,P,Dem,"$211.93",12/21/2015,"$211.93",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1037222,N,SE.36212,201512229004412953,12/22/2015, ,12/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,DC,00,P,Dem,"$39.12",12/21/2015,"$39.12",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1037222,N,SE.36256,201512229004412975,12/22/2015, ,12/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,DE,00,P,Dem,"$53.60",12/21/2015,"$53.60",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1037222,N,SE.36213,201512229004412953,12/22/2015, ,12/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,FL,00,P,Dem,"$1,149.38",12/21/2015,"$1,149.38",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1037222,N,SE.36214,201512229004412954,12/22/2015, ,12/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,GA,00,P,Dem,"$558.96",12/21/2015,"$558.96",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1037222,N,SE.36215,201512229004412954,12/22/2015, ,12/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,HI,00,P,Dem,"$81.66",12/21/2015,"$81.66",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1037222,N,SE.36216,201512229004412955,12/22/2015, ,12/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,IA,00,P,Dem,"$178.40",12/21/2015,"$178.40",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1037222,N,SE.36220,201512229004412957,12/22/2015, ,12/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,ID,00,P,Dem,"$88.27",12/21/2015,"$88.27",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1037222,N,SE.36217,201512229004412955,12/22/2015, ,12/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,IL,00,P,Dem,"$745.58",12/21/2015,"$745.58",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1037222,N,SE.36218,201512229004412956,12/22/2015, ,12/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,IN,00,P,Dem,"$375.37",12/21/2015,"$375.37",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1037222,N,SE.36219,201512229004412956,12/22/2015, ,12/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,KS,00,P,Dem,"$163.85",12/21/2015,"$163.85",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1037222,N,SE.36221,201512229004412957,12/22/2015, ,12/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,KY,00,P,Dem,"$255.50",12/21/2015,"$255.50",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1037222,N,SE.36222,201512229004412958,12/22/2015, ,12/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,LA,00,P,Dem,"$263.76",12/21/2015,"$263.76",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1037222,N,SE.36223,201512229004412958,12/22/2015, ,12/21/2015
